id,name,tags,rule
corpus-cheese-apple-toast,Cheese-apple toast,"dinner,lunch",default main → lunch + dinner
corpus-nutty-apple-bread,Nutty apple bread,"dinner,lunch",default main → lunch + dinner
corpus-broccoli-veg-medley,Broccoli-veg medley,"dinner,lunch",default main → lunch + dinner
corpus-chicken-sandwich-with-veg,Chicken sandwich with veg,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-potato-gratin-4,Cheesy potato gratin,"dinner,lunch",default main → lunch + dinner
corpus-chicken-sandwich-2,Chicken sandwich (with vegetables),"dinner,lunch",default main → lunch + dinner
corpus-sweet-potato-apple-bread,Sweet-potato apple bread,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheese-bread,Apple cheese bread,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-raisin-cake,Apple-walnut-raisin cake,dessert,dessert
corpus-apple-walnut-cheese-spread,Apple-walnut cheese spread,"dinner,lunch",default main → lunch + dinner
corpus-buttered-grain-bowl,Buttered grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-sandwich-2,Chicken-cheese sandwich,"dinner,lunch",default main → lunch + dinner
corpus-rice-beans-2,Rice & beans (with whole grain),"dinner,lunch",default main → lunch + dinner
corpus-cheese-souffl,Cheese soufflé,"dinner,lunch",default main → lunch + dinner
corpus-mixed-meat-potato-bake,Mixed meat potato bake,"dinner,lunch",default main → lunch + dinner
corpus-mashed-potatoes,Mashed potatoes,"dinner,lunch",default main → lunch + dinner
corpus-baked-sweet-potato,Baked sweet potato,"dinner,lunch",default main → lunch + dinner
corpus-liver-with-apple,Liver with apple,"dinner,lunch",default main → lunch + dinner
corpus-berry-apple-muffins,Berry-apple muffins,"dinner,lunch",default main → lunch + dinner
corpus-apple-french-toast-2,Apple French toast (with milk),breakfast,breakfast
corpus-apple-dutch-baby,Apple Dutch baby,"dinner,lunch",default main → lunch + dinner
corpus-veg-sandwich,Veg sandwich,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-whole-wheat-muffins,Yogurt whole-wheat muffins,"dinner,lunch",default main → lunch + dinner
corpus-chicken-apple-potato-bake,Chicken apple potato bake,"dinner,lunch",default main → lunch + dinner
corpus-berry-pecan-cake,Berry-pecan cake,dessert,dessert
corpus-roast-beef,Roast beef,"dinner,lunch",default main → lunch + dinner
corpus-grilled-steak,Grilled steak,"dinner,lunch",default main → lunch + dinner
corpus-ground-beef-skillet,Ground beef skillet,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheese-salad,Apple cheese salad,"dinner,lunch",default main → lunch + dinner
corpus-egg-with-oat,Egg with oat,"dinner,lunch",default main → lunch + dinner
corpus-mixed-meat-grain-bowl,Mixed meat grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-buttered-eggs,Apple-walnut buttered eggs,"dinner,lunch",default main → lunch + dinner
corpus-sour-cream-nut-muffins,Sour cream nut muffins,"dinner,lunch",default main → lunch + dinner
corpus-pasta-with-cheese-veg,Pasta with cheese & veg,"dinner,lunch",default main → lunch + dinner
corpus-chicken-sandwich-3,Chicken sandwich,"dinner,lunch",default main → lunch + dinner
corpus-berry-juice-spritzer,Berry juice spritzer,snack,drink → snack
corpus-ham-potato-fritters,Ham potato fritters,"dinner,lunch",default main → lunch + dinner
corpus-caf-au-lait-2,Café au lait,"dinner,lunch",default main → lunch + dinner
corpus-apple-raisin-butter-cake,Apple-raisin butter cake,dessert,dessert
corpus-beef-potato-pie,Beef potato pie,dessert,dessert
corpus-broccoli-cheese-omelet,Broccoli cheese omelet,breakfast,breakfast
corpus-sunflower-seed-salad,Sunflower-seed salad,"dinner,lunch",default main → lunch + dinner
corpus-loaded-broccoli-salad-2,"Loaded broccoli salad (with cheddar, with greens)","dinner,lunch",default main → lunch + dinner
corpus-creamed-chicken-veg,Creamed chicken & veg,"dinner,lunch",default main → lunch + dinner
corpus-walnut-apple-pancakes,Walnut-apple pancakes,breakfast,breakfast
corpus-apple-spinach-salad,Apple-spinach salad,"dinner,lunch",default main → lunch + dinner
corpus-egg-greens-potato-hash,Egg-greens potato hash,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-french-toast,Apple-walnut French toast,breakfast,breakfast
corpus-nutty-potato-bread,Nutty potato bread,"dinner,lunch",default main → lunch + dinner
corpus-bacon-pasta,Bacon pasta,"dinner,lunch",default main → lunch + dinner
corpus-cheesecake-with-nut-crust,Cheesecake with nut crust,dessert,dessert
corpus-apple-zucchini-bread,Apple-zucchini bread,"dinner,lunch",default main → lunch + dinner
corpus-chicken-parm-pasta,Chicken parm pasta,"dinner,lunch",default main → lunch + dinner
corpus-mixed-meat-skillet,Mixed meat skillet,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheesecake,Apple cheesecake,dessert,dessert
corpus-carrot-walnut-raisin-cake,Carrot-walnut-raisin cake,dessert,dessert
corpus-apple-butter-chicken,Apple butter chicken,"dinner,lunch",default main → lunch + dinner
corpus-vegetable-with-buttered,Vegetable with buttered,"dinner,lunch",default main → lunch + dinner
corpus-liver-casserole-with-cheese,Liver casserole with cheese,"dinner,lunch",default main → lunch + dinner
corpus-lentil-apple-cake,Lentil-apple cake,dessert,dessert
corpus-nutty-bread-pudding,Nutty bread pudding,dessert,dessert
corpus-mixed-milk-drink,Mixed milk drink,"dinner,lunch",default main → lunch + dinner
corpus-creamy-lentil-dal,Creamy lentil dal,"dinner,lunch",default main → lunch + dinner
corpus-creamy-mashed-potatoes,Creamy mashed potatoes,"dinner,lunch",default main → lunch + dinner
corpus-cheese-ham-melt,Cheese & ham melt,"dinner,lunch",default main → lunch + dinner
corpus-apple-oat-flatbread,Apple-oat flatbread,"dinner,lunch",default main → lunch + dinner
corpus-spinach-omelet,Spinach omelet,breakfast,breakfast
corpus-scrambled-eggs,Scrambled eggs,breakfast,breakfast
corpus-creamy-pasta-carbonara,Creamy pasta carbonara,"dinner,lunch",default main → lunch + dinner
corpus-beef-pot-pie,Beef pot pie,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-bowl,Yogurt bowl,"dinner,lunch",default main → lunch + dinner
corpus-chicken-broccoli-grain-bowl,Chicken broccoli grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-cheese-veg-quiche,Cheese & veg quiche,"dinner,lunch",default main → lunch + dinner
corpus-baked-mac-cheese,Baked mac & cheese,"dinner,lunch",default main → lunch + dinner
corpus-cheese-stuffed-bread,Cheese-stuffed bread,"dinner,lunch",default main → lunch + dinner
corpus-veg-green-omelet,Veg & green omelet,breakfast,breakfast
corpus-ricotta-apple-tart,Ricotta apple tart,dessert,dessert
corpus-prosciutto-mozzarella,Prosciutto & mozzarella,"dinner,lunch",default main → lunch + dinner
corpus-chicken-pot-pie,Chicken pot pie,"dinner,lunch",default main → lunch + dinner
corpus-cacio-e-pepe,Cacio e pepe,"dinner,lunch",default main → lunch + dinner
corpus-beef-carbonara,Beef carbonara,"dinner,lunch",default main → lunch + dinner
corpus-pasta-salad-with-greens,Pasta salad with greens,"dinner,lunch",default main → lunch + dinner
corpus-shrimp-stir-fry,Shrimp stir-fry,"dinner,lunch",default main → lunch + dinner
corpus-ham-mac-cheese,Ham mac & cheese,"dinner,lunch",default main → lunch + dinner
corpus-chicken-pasta-in-butter,Chicken pasta in butter,"dinner,lunch",default main → lunch + dinner
corpus-berry-fruit-punch,Berry fruit punch,"dinner,lunch",default main → lunch + dinner
corpus-berry-biscuit-shortcake,Berry biscuit shortcake,"dinner,lunch",default main → lunch + dinner
corpus-pickled-bean-salad,Pickled bean salad,"dinner,lunch",default main → lunch + dinner
corpus-loaded-bean-cheese-salad,Loaded bean cheese salad,"dinner,lunch",default main → lunch + dinner
corpus-raisin-oat-cookies,Raisin oat cookies,dessert,dessert
corpus-beef-grain-bowl-with-greens,Beef grain bowl with greens,"dinner,lunch",default main → lunch + dinner
corpus-chicken-with-apples-7,Chicken with apples,"dinner,lunch",default main → lunch + dinner
corpus-apple-custard,Apple custard,dessert,dessert
corpus-beef-lasagna,"Beef lasagna (egg-based, with vegetables)","dinner,lunch",default main → lunch + dinner
corpus-peanut-oat-butter-cookies,Peanut-oat butter cookies,dessert,dessert
corpus-steamed-shrimp,Steamed shrimp,"dinner,lunch",default main → lunch + dinner
corpus-saut-ed-greens-with-butter,Sautéed greens with butter,"dinner,lunch",default main → lunch + dinner
corpus-apple-raisin-veg-salad,Apple-raisin veg salad,"dinner,lunch",default main → lunch + dinner
corpus-beef-potato-butter-braise,Beef potato butter braise,"dinner,lunch",default main → lunch + dinner
corpus-beans-bacon,Beans & bacon,"dinner,lunch",default main → lunch + dinner
corpus-bacon-with-egg,Bacon with egg,"dinner,lunch",default main → lunch + dinner
corpus-coffee-walnut-cake,Coffee walnut cake,dessert,dessert
corpus-beef-grain-potato-bowl,Beef grain potato bowl,"dinner,lunch",default main → lunch + dinner
corpus-nutty-french-toast,Nutty French toast,breakfast,breakfast
corpus-american-cheese-veg-sandwich,American-cheese veg sandwich,"dinner,lunch",default main → lunch + dinner
corpus-beef-bourguignon-with-potatoes,Beef bourguignon with potatoes,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-pasta,"Chicken cheese pasta (with vegetables, with American cheese)","dinner,lunch",default main → lunch + dinner
corpus-american-cheese-with-broccoli,American cheese with broccoli (buttery),"dinner,lunch",default main → lunch + dinner
corpus-loaded-meat-cheese-melt,Loaded meat-cheese melt,"dinner,lunch",default main → lunch + dinner
corpus-berry-nut-snack-mix,Berry-nut snack mix,snack,strict snack
corpus-cheese-toast-with-milk,Cheese toast with milk,"dinner,lunch",default main → lunch + dinner
corpus-wine-braised-with-soda,Wine-braised with soda,"dinner,lunch",default main → lunch + dinner
corpus-apple-zucchini-walnut-bread,Apple-zucchini-walnut bread,"dinner,lunch",default main → lunch + dinner
corpus-nutty-egg-toast,Nutty egg toast,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-egg-salad,Apple-walnut egg salad,"dinner,lunch",default main → lunch + dinner
corpus-peanut-cheese-spread,Peanut cheese spread,"dinner,lunch",default main → lunch + dinner
corpus-beef-with-apples-7,Beef with apples,"dinner,lunch",default main → lunch + dinner
corpus-veg-potato-fritters,Veg & potato fritters,"dinner,lunch",default main → lunch + dinner
corpus-milk-stewed-vegetables,Milk-stewed vegetables,"dinner,lunch",default main → lunch + dinner
corpus-white-fish-with-apple-veg,White fish with apple-veg,"dinner,lunch",default main → lunch + dinner
corpus-lentil-grain-butter-bowl,Lentil-grain butter bowl,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-raisin-cake,Yogurt raisin cake,dessert,dessert
corpus-berry-apple-cheese-toast,Berry-apple cheese toast (buttery),"dinner,lunch",default main → lunch + dinner
corpus-veggie-omelet,Veggie omelet,breakfast,breakfast
corpus-bacon-mac-cheese,Bacon mac & cheese,"dinner,lunch",default main → lunch + dinner
corpus-apple-date-nut-mix,Apple date nut mix,"dinner,lunch",default main → lunch + dinner
corpus-beef-pasta-with-greens-eggs,Beef pasta with greens & eggs,"dinner,lunch",default main → lunch + dinner
corpus-seeded-vegetable-salad,Seeded vegetable salad,"dinner,lunch",default main → lunch + dinner
corpus-apple-bread-pudding,Apple bread pudding,dessert,dessert
corpus-creamy-peanut-cheese,Creamy peanut cheese,"dinner,lunch",default main → lunch + dinner
corpus-beef-curry,Beef curry,"dinner,lunch",default main → lunch + dinner
corpus-cheese-fondue-base,Cheese fondue base,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-melt,Chicken cheese melt,"dinner,lunch",default main → lunch + dinner
corpus-beef-lasagna-2,Beef lasagna,"dinner,lunch",default main → lunch + dinner
corpus-beef-lentil-green-salad,Beef-lentil green salad,"dinner,lunch",default main → lunch + dinner
corpus-cheese-biscuit,Cheese biscuit,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-egg-toast,Apple-walnut egg toast,"dinner,lunch",default main → lunch + dinner
corpus-dried-fruit-mix,Dried fruit mix,"dinner,lunch",default main → lunch + dinner
corpus-american-cheese-with-broccoli-2,American cheese with broccoli,"dinner,lunch",default main → lunch + dinner
corpus-chicken-with-cheese-sauce,Chicken with cheese sauce,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheese-veg-salad,Apple cheese veg salad,"dinner,lunch",default main → lunch + dinner
corpus-bean-stuffed-bread,Bean-stuffed bread,"dinner,lunch",default main → lunch + dinner
corpus-cheese-b-chamel-pasta,Cheese béchamel pasta,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-ham-potato-bake,Cheesy ham potato bake,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheese-pancakes,Apple cheese pancakes,breakfast,breakfast
corpus-white-wine-clams,White wine clams,"dinner,lunch",default main → lunch + dinner
corpus-bacon-grain-bowl,Bacon grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-ham-pasta-bake,Ham pasta bake,"dinner,lunch",default main → lunch + dinner
corpus-berry-apple-walnut-cake,Berry apple-walnut cake,dessert,dessert
corpus-milky-yogurt-drink,Milky yogurt drink,"dinner,lunch",default main → lunch + dinner
corpus-peanut-butter-oat-cookies,Peanut butter oat cookies,dessert,dessert
corpus-apple-nut-bread,Apple-nut bread,"dinner,lunch",default main → lunch + dinner
corpus-roast-beef-sub,Roast beef sub,"dinner,lunch",default main → lunch + dinner
corpus-fruit-nut-bread,Fruit & nut bread,"dinner,lunch",default main → lunch + dinner
corpus-saut-ed-greens,Sautéed greens,"dinner,lunch",default main → lunch + dinner
corpus-green-salad,Green salad,"dinner,lunch",default main → lunch + dinner
corpus-creamy-oatmeal,Creamy oatmeal,breakfast,breakfast
corpus-apple-cheese-pasta,Apple cheese pasta,"dinner,lunch",default main → lunch + dinner
corpus-bean-nut-salad,Bean & nut salad,"dinner,lunch",default main → lunch + dinner
corpus-sour-cream-apple-nut-muffins,Sour cream apple-nut muffins,"dinner,lunch",default main → lunch + dinner
corpus-seeded-chicken-sandwich,Seeded chicken sandwich,"dinner,lunch",default main → lunch + dinner
corpus-walnut-with-milk,Walnut with milk,"dinner,lunch",default main → lunch + dinner
corpus-apple-bread,Apple bread,"dinner,lunch",default main → lunch + dinner
corpus-fruit-toast,Fruit toast,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-buttered-potatoes,Cheesy buttered potatoes,"dinner,lunch",default main → lunch + dinner
corpus-apple-yogurt-smoothie,Apple yogurt smoothie,snack,drink → snack
corpus-beef-bean-curry-with-potatoes,Beef-bean curry with potatoes,"dinner,lunch",default main → lunch + dinner
corpus-nut-crust-cheesecake,Nut-crust cheesecake,dessert,dessert
corpus-beef-pasta-bake,Beef pasta bake (with cheddar),"dinner,lunch",default main → lunch + dinner
corpus-cheesy-chicken-potatoes,Cheesy chicken potatoes,"dinner,lunch",default main → lunch + dinner
corpus-loaded-sub-sandwich,Loaded sub sandwich,"dinner,lunch",default main → lunch + dinner
corpus-veg-stuffed-bread,Veg-stuffed bread,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-scrambled-eggs,Cheesy scrambled eggs,breakfast,breakfast
corpus-apple-buttered-oatmeal,Apple buttered oatmeal,breakfast,breakfast
corpus-african-peanut-stew,African peanut stew,"dinner,lunch",default main → lunch + dinner
corpus-berry-yogurt,Berry yogurt,"dinner,lunch",default main → lunch + dinner
corpus-cheese-nut-salad,Cheese & nut salad,"dinner,lunch",default main → lunch + dinner
corpus-apple-peanut-salad,Apple-peanut salad,"dinner,lunch",default main → lunch + dinner
corpus-liver-p-t-with-cheese,Liver pâté with cheese,"dinner,lunch",default main → lunch + dinner
corpus-two-cheese-plate,Two-cheese plate,"dinner,lunch",default main → lunch + dinner
corpus-breaded-chicken,Breaded chicken,"dinner,lunch",default main → lunch + dinner
corpus-sour-cream-butter-dip,Sour cream butter dip,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-shortcake,Apple-walnut shortcake,"dinner,lunch",default main → lunch + dinner
corpus-chicken-grain-bowl,Chicken grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-spiced-apple-veg,Spiced apple veg,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-nut-muffins,Yogurt nut muffins,"dinner,lunch",default main → lunch + dinner
corpus-chicken-with-bacon,Chicken with bacon,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-grain-bake,Chicken cheese grain bake,"dinner,lunch",default main → lunch + dinner
corpus-loaded-ham-cheese-bake,Loaded ham cheese bake,"dinner,lunch",default main → lunch + dinner
corpus-beef-stew-with-greens,Beef stew with greens,"dinner,lunch",default main → lunch + dinner
corpus-pickle-salad,Pickle salad,"dinner,lunch",default main → lunch + dinner
corpus-apple-bourbon-custard,Apple-bourbon custard,dessert,dessert
corpus-raisin-oatmeal,Raisin oatmeal,breakfast,breakfast
corpus-berry-curd,Berry curd,"dinner,lunch",default main → lunch + dinner
corpus-whole-wheat-pancakes-5,"Whole-wheat pancakes (buttery, with milk)",breakfast,breakfast
corpus-cream-cheese-veg-dip,Cream cheese veg dip,"dinner,lunch",default main → lunch + dinner
corpus-juice-milk-drink,Juice-milk drink,snack,drink → snack
corpus-bean-potato-stew,Bean potato stew,"dinner,lunch",default main → lunch + dinner
corpus-spiked-hot-cocoa,Spiked hot cocoa,snack,drink → snack
corpus-coffee-custard,Coffee custard,dessert,dessert
corpus-cheesy-potato-gratin-8,"Cheesy potato gratin (buttery, flour-based, with milk)","dinner,lunch",default main → lunch + dinner
corpus-date-nut-snack,Date & nut snack,snack,strict snack
corpus-loaded-cheesy-beef-bake,Loaded cheesy beef bake,"dinner,lunch",default main → lunch + dinner
corpus-chicken-fritters,Chicken fritters,"dinner,lunch",default main → lunch + dinner
corpus-chicken-broccoli-grain-bowl-3,Chicken broccoli grain bowl (buttery),"dinner,lunch",default main → lunch + dinner
corpus-cheese-pasta,Cheese pasta,"dinner,lunch",default main → lunch + dinner
corpus-beef-apple-salad,Beef-apple salad,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheese-pasta-4,Beef cheese pasta,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheese-roll,Beef cheese roll,"dinner,lunch",default main → lunch + dinner
corpus-apple-with-peanut-butter,Apple with peanut butter,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-grain-bowl,Chicken cheese grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-brown-rice,Brown rice,"dinner,lunch",default main → lunch + dinner
corpus-oatmeal,Oatmeal,breakfast,breakfast
corpus-cooked-quinoa,Cooked quinoa,"dinner,lunch",default main → lunch + dinner
corpus-beef-soup,Beef soup,"dinner,lunch",default main → lunch + dinner
corpus-apple-spinach-butter-saut,Apple-spinach butter sauté,"dinner,lunch",default main → lunch + dinner
corpus-apple-walnut-cheese-pancakes,Apple-walnut cheese pancakes,breakfast,breakfast
corpus-yogurt-berry-cake,Yogurt berry cake,dessert,dessert
corpus-berry-cheesecake-with-nuts,Berry cheesecake with nuts,dessert,dessert
corpus-ricotta-with-american-cheese,Ricotta with American cheese,"dinner,lunch",default main → lunch + dinner
corpus-pan-seared-liver,Pan-seared liver,"dinner,lunch",default main → lunch + dinner
corpus-chopped-liver,Chopped liver,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-potato-veg-bake,Cheesy potato veg bake,"dinner,lunch",default main → lunch + dinner
corpus-boozy-nut-spread,Boozy nut spread,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-potato-gratin-9,"Cheesy potato gratin (buttery, with ricotta)","dinner,lunch",default main → lunch + dinner
corpus-apple-pasta-with-butter,Apple pasta with butter,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-apple-nut-muffins,Yogurt apple-nut muffins,"dinner,lunch",default main → lunch + dinner
corpus-veggie-potato-hash,Veggie potato hash,"dinner,lunch",default main → lunch + dinner
corpus-chicken-cheese-potato-bake,Chicken cheese potato bake,"dinner,lunch",default main → lunch + dinner
corpus-chicken-fried-rice,Chicken fried rice,"dinner,lunch",default main → lunch + dinner
corpus-ham-cheese-sandwich,Ham & cheese sandwich,"dinner,lunch",default main → lunch + dinner
corpus-coffee-cake-with-cream,Coffee cake with cream,dessert,dessert
corpus-chicken-cordon-bleu,Chicken cordon bleu,"dinner,lunch",default main → lunch + dinner
corpus-bacon-quiche,Bacon quiche,"dinner,lunch",default main → lunch + dinner
corpus-steak-egg-sandwich,Steak-egg sandwich,"dinner,lunch",default main → lunch + dinner
corpus-apple-wine-veg-salad,Apple-wine veg salad,"dinner,lunch",default main → lunch + dinner
corpus-beer-beef-potato-stew,Beer-beef potato stew,"dinner,lunch",default main → lunch + dinner
corpus-wine-braised-chicken,Wine-braised chicken,"dinner,lunch",default main → lunch + dinner
corpus-creamy-nut-apple-dessert,Creamy nut-apple dessert,dessert,dessert
corpus-steak-with-parmesan,Steak with parmesan,"dinner,lunch",default main → lunch + dinner
corpus-sesame-crackers,Sesame crackers,"dinner,lunch",default main → lunch + dinner
corpus-berry-buttered-toast,Berry buttered toast,"dinner,lunch",default main → lunch + dinner
corpus-apple-oatmeal,Apple oatmeal,breakfast,breakfast
corpus-cheese-greens-sandwich,Cheese-greens sandwich,"dinner,lunch",default main → lunch + dinner
corpus-chicken-egg-veg-bowl,Chicken & egg veg bowl,"dinner,lunch",default main → lunch + dinner
corpus-bean-potato-bacon-stew,Bean potato bacon stew,"dinner,lunch",default main → lunch + dinner
corpus-bacon-buttered-veg,Bacon-buttered veg,"dinner,lunch",default main → lunch + dinner
corpus-bacon-potatoes,Bacon potatoes,"dinner,lunch",default main → lunch + dinner
corpus-pasta-with-bacon,Pasta with bacon,"dinner,lunch",default main → lunch + dinner
corpus-sour-cream-raisin-cake,Sour cream raisin cake,dessert,dessert
corpus-chicken-with-ricotta,Chicken with ricotta,"dinner,lunch",default main → lunch + dinner
corpus-bean-potato-stew-2,Bean & potato stew,"dinner,lunch",default main → lunch + dinner
corpus-berry-apple-cheese-toast-2,Berry-apple cheese toast,"dinner,lunch",default main → lunch + dinner
corpus-liver-with-berry-fruit-sauce,Liver with berry-fruit sauce,"dinner,lunch",default main → lunch + dinner
corpus-peanut-lentil-bake,Peanut-lentil bake,"dinner,lunch",default main → lunch + dinner
corpus-cheesesteak,Cheesesteak,"dinner,lunch",default main → lunch + dinner
corpus-apple-cheese-omelet,Apple cheese omelet,breakfast,breakfast
corpus-bean-with-peanut-butter,Bean with peanut butter,"dinner,lunch",default main → lunch + dinner
corpus-chicken-apple-nut-salad,Chicken apple-nut salad,"dinner,lunch",default main → lunch + dinner
corpus-french-toast-with-nuts,French toast with nuts,breakfast,breakfast
corpus-chicken-cheese-pasta-2,Chicken cheese pasta,"dinner,lunch",default main → lunch + dinner
corpus-berry-apple-curd,Berry-apple curd,"dinner,lunch",default main → lunch + dinner
corpus-drunken-shrimp-risotto,Drunken shrimp risotto,"dinner,lunch",default main → lunch + dinner
corpus-steak-eggs,Steak & eggs,"dinner,lunch",default main → lunch + dinner
corpus-bacon-with-ricotta-3,Bacon with ricotta (with pasta),"dinner,lunch",default main → lunch + dinner
corpus-buttery-nut-potato-bake,Buttery nut potato bake,"dinner,lunch",default main → lunch + dinner
corpus-steak-salad,Steak salad,"dinner,lunch",default main → lunch + dinner
corpus-strawberry-cream-sauce,Strawberry cream sauce,"dinner,lunch",default main → lunch + dinner
corpus-apple-pasta-dessert,Apple pasta dessert,dessert,dessert
corpus-cheese-veg-sandwich-3,Cheese-veg sandwich,"dinner,lunch",default main → lunch + dinner
corpus-glass-of-juice,Glass of juice,snack,drink → snack
corpus-bacon-broccoli,Bacon broccoli,"dinner,lunch",default main → lunch + dinner
corpus-veg-stuffed-pastry,Veg-stuffed pastry,"dinner,lunch",default main → lunch + dinner
corpus-potato-bread,Potato bread,"dinner,lunch",default main → lunch + dinner
corpus-potato-cheese-gratin,Potato-cheese gratin,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-bacon-potato-bake,Cheesy bacon potato bake (buttery),"dinner,lunch",default main → lunch + dinner
corpus-loaded-carbonara,Loaded carbonara,"dinner,lunch",default main → lunch + dinner
corpus-bread-potato-strata,Bread & potato strata,"dinner,lunch",default main → lunch + dinner
corpus-creamy-chicken-potato-bake,Creamy chicken potato bake,"dinner,lunch",default main → lunch + dinner
corpus-french-toast-with-batter,French toast with batter,breakfast,breakfast
corpus-beef-sandwich,Beef sandwich,"dinner,lunch",default main → lunch + dinner
corpus-date-walnut-cake,Date-walnut cake,dessert,dessert
corpus-beef-pasta-bake-3,Beef pasta bake,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheesy-pasta,Beef cheesy pasta,"dinner,lunch",default main → lunch + dinner
corpus-buttered-bread-with-milk,Buttered bread with milk,"dinner,lunch",default main → lunch + dinner
corpus-beer-pretzels,Beer & pretzels,snack,strict snack
corpus-raisin-apple-compote,Raisin apple compote,"dinner,lunch",default main → lunch + dinner
corpus-shrimp-scampi,Shrimp scampi,"dinner,lunch",default main → lunch + dinner
corpus-carrot-raisin-apple-cake,Carrot-raisin-apple cake,dessert,dessert
corpus-chicken-with-feta,Chicken with feta,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-bowl-3,Yogurt bowl (with yogurt),"dinner,lunch",default main → lunch + dinner
corpus-bean-apple-salad-3,Bean & apple salad,"dinner,lunch",default main → lunch + dinner
corpus-apple-creamy-pasta-bake,Apple-creamy pasta bake,"dinner,lunch",default main → lunch + dinner
corpus-cheese-green-salad,Cheese green salad,"dinner,lunch",default main → lunch + dinner
corpus-beef-potato-milk-stew,Beef potato milk stew,"dinner,lunch",default main → lunch + dinner
corpus-cheese-veg-tart,Cheese-veg tart,"dinner,lunch",default main → lunch + dinner
corpus-apple-egg-fried-rice,Apple egg fried rice,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheese-bake,Beef cheese bake,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-bacon-potato-bake-2,Cheesy bacon potato bake,"dinner,lunch",default main → lunch + dinner
corpus-date-nut-granola,Date-nut granola,breakfast,breakfast
corpus-beer-batter,Beer batter,"dinner,lunch",default main → lunch + dinner
corpus-beer-battered-chicken,Beer-battered chicken,"dinner,lunch",default main → lunch + dinner
corpus-creamy-oat-nut-porridge,Creamy oat nut porridge,breakfast,breakfast
corpus-creamy-veg-casserole,Creamy veg casserole,"dinner,lunch",default main → lunch + dinner
corpus-apple-with-walnut,Apple with walnut,"dinner,lunch",default main → lunch + dinner
corpus-b-chamel-oat-bake,Béchamel oat bake,"dinner,lunch",default main → lunch + dinner
corpus-steak-potatoes,Steak & potatoes,"dinner,lunch",default main → lunch + dinner
corpus-three-cheese-pasta,Three-cheese pasta,"dinner,lunch",default main → lunch + dinner
corpus-berry-walnut-apple-bread,Berry-walnut apple bread,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-grain-bowl,Cheesy grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-chicken-apple-pasta,Chicken apple pasta,"dinner,lunch",default main → lunch + dinner
corpus-strawberry-milk,Strawberry milk,"dinner,lunch",default main → lunch + dinner
corpus-mac-cheese,Mac & cheese,"dinner,lunch",default main → lunch + dinner
corpus-loaded-green-sandwich,Loaded green sandwich,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheese-sandwich-2,Beef-cheese sandwich,"dinner,lunch",default main → lunch + dinner
corpus-triple-cheese-veg-bake,Triple-cheese veg bake,"dinner,lunch",default main → lunch + dinner
corpus-white-russian,White Russian,"dinner,lunch",default main → lunch + dinner
corpus-three-cheese-toast,Three-cheese toast,"dinner,lunch",default main → lunch + dinner
corpus-berry-scones,Berry scones,"dinner,lunch",default main → lunch + dinner
corpus-apple-almond-milk-drink,Apple almond-milk drink,"dinner,lunch",default main → lunch + dinner
corpus-berry-yogurt-smoothie,Berry yogurt smoothie,snack,drink → snack
corpus-cheese-stuffed-beef,Cheese-stuffed beef,"dinner,lunch",default main → lunch + dinner
